SEQN,age,education,male,female
86791,80,4,0,1
86792,45,5,1,0
86794,71,4,1,0
86795,35,4,0,1
86800,36,5,0,1
86801,30,3,1,0
86802,30,4,0,1
86805,31,3,0,1
86806,64,5,1,0
86809,59,4,1,0
86810,36,4,0,1
86812,64,4,0,1
86814,72,3,1,0
86815,33,1,1,0
86817,60,3,1,0
86820,52,5,1,0
86824,70,4,1,0
86826,80,3,0,1
86827,42,5,0,1
86829,37,4,1,0
86830,71,1,0,1
86831,70,1,1,0
86833,26,5,0,1
86837,57,2,1,0
86838,44,4,0,1
86839,36,2,0,1
86841,23,4,0,1
86842,32,4,1,0
86844,39,1,1,0
86847,55,5,1,0
86848,58,3,1,0
86855,39,4,0,1
86856,54,4,1,0
86858,20,4,0,1
86859,79,1,1,0
86863,24,5,0,1
86864,48,2,1,0
86868,22,5,0,1
86870,25,3,1,0
86871,73,4,1,0
86872,66,1,0,1
86875,66,1,1,0
86876,38,5,0,1
86877,40,5,1,0
86878,79,3,1,0
86879,63,2,0,1
86881,51,3,1,0
86882,41,1,0,1
86883,51,3,1,0
86885,26,3,1,0
86886,52,3,1,0
86887,58,3,1,0
86888,24,4,1,0
86889,47,3,0,1
86894,45,1,1,0
86897,40,5,1,0
86898,80,3,0,1
86899,22,3,1,0
86901,54,2,0,1
86902,80,1,1,0
86903,61,3,0,1
86905,26,4,0,1
86906,33,2,1,0
86908,41,3,0,1
86909,48,4,1,0
86910,38,3,1,0
86911,25,5,1,0
86913,77,4,1,0
86916,74,1,0,1
86918,51,5,0,1
86920,27,4,1,0
86922,33,5,0,1
86923,31,5,0,1
86925,80,2,1,0
86927,69,5,0,1
86928,52,3,1,0
86929,52,4,1,0
86930,46,4,1,0
86931,80,2,0,1
86932,59,4,1,0
86933,30,3,0,1
86934,29,4,1,0
86939,35,2,1,0
86940,64,5,1,0
86941,45,4,0,1
86942,50,2,1,0
86947,30,5,1,0
86949,77,5,1,0
86950,80,3,0,1
86952,80,4,0,1
86955,74,3,0,1
86959,36,5,0,1
86960,22,4,0,1
86961,25,5,0,1
86965,80,1,1,0
86966,80,4,0,1
86967,51,3,0,1
86968,25,3,0,1
86969,41,5,1,0
86970,20,3,1,0
86971,24,3,1,0
86972,42,5,0,1
86974,47,1,1,0
86977,29,4,0,1
86980,54,5,1,0
86981,27,3,0,1
86982,66,5,1,0
86983,34,4,1,0
86985,34,3,1,0
86986,26,3,1,0
86987,76,4,1,0
86989,44,5,1,0
86990,35,5,0,1
86991,76,4,0,1
86992,23,5,1,0
86994,70,5,1,0
86996,41,5,0,1
86997,51,4,1,0
86998,64,5,1,0
86999,76,3,1,0
87000,64,3,0,1
87003,53,5,1,0
87004,37,3,1,0
87005,31,4,0,1
87007,45,4,0,1
87008,63,4,1,0
87010,61,3,0,1
87014,79,3,0,1
87016,53,1,0,1
87018,49,5,0,1
87019,80,3,1,0
87021,58,4,1,0
87024,80,5,0,1
87026,21,2,0,1
87028,27,4,0,1
87030,36,4,0,1
87031,48,5,0,1
87032,75,4,1,0
87035,29,4,1,0
87036,22,4,1,0
87039,37,5,0,1
87044,32,4,0,1
87046,32,5,0,1
87048,69,3,1,0
87049,62,4,0,1
87050,46,4,0,1
87051,36,2,1,0
87052,80,4,0,1
87053,34,1,0,1
87055,80,4,1,0
87061,80,2,1,0
87064,64,2,1,0
87066,28,4,0,1
87067,79,3,0,1
87069,49,4,1,0
87072,52,3,1,0
87073,27,2,1,0
87074,22,4,1,0
87078,63,3,0,1
87079,65,3,1,0
87080,33,1,0,1
87081,58,3,0,1
87084,56,3,0,1
87086,60,1,0,1
87088,27,4,0,1
87090,34,3,0,1
87094,33,1,1,0
87099,66,5,0,1
87100,23,4,0,1
87107,24,4,1,0
87108,52,3,1,0
87109,67,1,0,1
87111,67,3,1,0
87112,60,3,0,1
87113,68,5,1,0
87114,60,2,1,0
87115,66,1,0,1
87118,54,1,1,0
87119,41,2,1,0
87120,21,4,0,1
87122,65,2,0,1
87123,68,4,1,0
87124,21,2,1,0
87125,77,2,1,0
87127,51,5,0,1
87128,46,5,0,1
87129,28,5,0,1
87130,42,4,0,1
87131,27,3,0,1
87132,39,3,1,0
87135,57,5,1,0
87137,26,3,1,0
87138,45,5,1,0
87140,36,5,1,0
87141,37,5,1,0
87142,31,4,0,1
87143,38,4,0,1
87145,78,5,1,0
87147,20,2,0,1
87148,55,5,0,1
87150,60,4,0,1
87154,30,2,0,1
87155,71,5,0,1
87156,57,2,0,1
87158,65,4,0,1
87159,22,3,0,1
87161,80,3,0,1
87162,35,4,0,1
87163,44,5,0,1
87165,35,1,0,1
87167,80,3,0,1
87168,49,1,1,0
87169,39,5,0,1
87170,50,2,1,0
87171,40,4,0,1
87172,42,2,1,0
87174,27,4,0,1
87175,69,3,1,0
87176,27,3,1,0
87177,57,4,1,0
87178,54,5,1,0
87179,34,2,0,1
87180,33,5,0,1
87181,43,5,0,1
87185,24,3,0,1
87186,61,4,1,0
87187,45,5,1,0
87189,52,1,0,1
87190,38,4,1,0
87193,80,4,0,1
87194,31,5,0,1
87197,33,4,1,0
87198,69,4,1,0
87199,55,1,1,0
87200,28,5,0,1
87201,32,3,1,0
87202,39,3,1,0
87204,70,1,0,1
87207,30,5,0,1
87208,35,2,1,0
87209,62,4,0,1
87210,80,5,1,0
87211,41,4,1,0
87214,38,5,1,0
87215,70,5,1,0
87217,73,5,1,0
87219,42,3,0,1
87221,63,4,1,0
87223,55,4,0,1
87225,35,2,1,0
87226,41,2,0,1
87228,62,3,1,0
87229,43,5,0,1
87230,27,3,1,0
87231,57,4,1,0
87233,35,5,1,0
87235,43,3,1,0
87236,45,5,0,1
87237,65,4,0,1
87241,23,5,0,1
87242,26,2,1,0
87243,33,1,0,1
87244,29,5,0,1
87245,29,2,1,0
87246,58,3,1,0
87248,55,4,1,0
87250,49,5,0,1
87251,50,2,0,1
87255,45,5,0,1
87256,65,3,1,0
87257,59,3,0,1
87258,30,4,0,1
87260,61,3,1,0
87261,73,1,0,1
87262,29,2,1,0
87263,53,3,1,0
87264,38,3,1,0
87265,42,5,1,0
87268,56,2,0,1
87270,63,5,1,0
87274,55,3,0,1
87275,75,2,1,0
87276,44,3,0,1
87277,25,4,0,1
87278,46,5,1,0
87281,48,1,0,1
87283,42,2,0,1
87284,80,1,1,0
87287,80,1,0,1
87288,53,4,1,0
87289,37,3,0,1
87290,62,3,0,1
87291,39,1,1,0
87292,41,5,1,0
87294,64,5,0,1
87297,46,5,0,1
87298,28,2,1,0
87301,69,3,1,0
87303,40,5,0,1
87306,56,3,0,1
87308,80,3,0,1
87310,29,5,1,0
87311,47,5,0,1
87312,29,5,1,0
87314,67,4,0,1
87315,30,5,0,1
87316,78,5,0,1
87317,36,4,0,1
87318,30,5,0,1
87319,52,4,0,1
87320,43,4,1,0
87321,68,1,0,1
87322,58,5,0,1
87324,21,4,1,0
87325,69,5,0,1
87326,25,5,0,1
87329,52,1,0,1
87330,36,3,0,1
87333,40,2,1,0
87334,36,4,1,0
87335,80,3,0,1
87336,26,4,1,0
87337,60,3,0,1
87338,72,1,1,0
87341,24,5,1,0
87342,73,2,0,1
87343,62,5,0,1
87344,22,4,1,0
87345,52,3,0,1
87346,32,3,0,1
87347,57,1,1,0
87349,25,5,1,0
87350,43,3,1,0
87351,38,4,1,0
87353,30,5,0,1
87354,36,3,1,0
87360,67,5,0,1
87362,25,5,1,0
87365,30,5,1,0
87369,24,3,0,1
87370,37,4,1,0
87372,53,3,0,1
87373,29,5,1,0
87375,40,3,1,0
87376,40,5,0,1
87377,54,5,1,0
87379,29,2,1,0
87380,48,5,1,0
87381,56,4,0,1
87383,36,4,1,0
87384,79,3,0,1
87385,28,3,1,0
87386,35,5,1,0
87387,63,1,1,0
87388,70,2,0,1
87389,63,3,0,1
87391,21,4,1,0
87393,26,2,1,0
87398,40,2,1,0
87400,56,2,0,1
87406,22,5,1,0
87409,44,4,0,1
87412,33,4,1,0
87413,41,3,1,0
87415,59,5,1,0
87416,69,3,0,1
87417,60,5,1,0
87418,31,4,0,1
87422,20,3,1,0
87423,31,3,0,1
87425,79,4,0,1
87426,48,5,1,0
87427,22,4,0,1
87428,58,4,1,0
87429,65,3,0,1
87430,38,3,1,0
87433,74,3,1,0
87435,80,1,1,0
87436,36,1,0,1
87437,43,5,1,0
87440,39,1,0,1
87445,67,4,0,1
87447,37,5,0,1
87448,49,3,1,0
87451,71,3,0,1
87454,56,3,0,1
87459,31,1,0,1
87461,76,4,1,0
87462,80,3,0,1
87463,22,4,1,0
87464,70,1,1,0
87466,75,1,0,1
87468,80,1,1,0
87470,40,4,0,1
87472,22,3,1,0
87473,44,3,0,1
87474,27,5,0,1
87475,63,5,0,1
87476,58,2,0,1
87477,59,4,1,0
87480,31,5,0,1
87481,42,4,1,0
87482,29,4,0,1
87484,62,3,0,1
87486,46,1,1,0
87487,43,4,0,1
87488,44,5,1,0
87489,61,3,1,0
87490,58,4,1,0
87492,56,1,0,1
87494,59,2,1,0
87496,58,4,1,0
87497,70,5,0,1
87498,77,4,0,1
87501,36,2,0,1
87503,53,5,0,1
87505,52,4,1,0
87506,48,4,1,0
87507,62,3,1,0
87508,20,3,0,1
87510,29,5,0,1
87511,71,5,0,1
87512,44,3,0,1
87513,56,3,0,1
87514,23,4,0,1
87515,70,2,0,1
87516,43,4,0,1
87519,67,5,1,0
87520,39,5,0,1
87521,20,4,1,0
87522,26,5,0,1
87524,33,4,1,0
87529,21,4,1,0
87530,27,5,1,0
87531,78,3,1,0
87533,64,4,1,0
87534,67,3,1,0
87538,68,1,1,0
87539,31,2,0,1
87544,28,4,0,1
87545,75,4,0,1
87548,27,2,1,0
87551,38,3,1,0
87554,52,5,0,1
87555,31,4,0,1
87556,65,3,1,0
87559,80,2,1,0
87560,58,5,0,1
87564,34,4,1,0
87565,36,5,0,1
87568,73,2,1,0
87573,55,5,1,0
87577,57,3,0,1
87580,51,4,0,1
87581,80,5,1,0
87582,76,5,1,0
87583,61,3,1,0
87585,51,3,0,1
87586,43,1,1,0
87587,54,4,1,0
87591,47,5,1,0
87592,38,3,1,0
87593,80,5,1,0
87594,35,1,0,1
87596,60,5,0,1
87598,27,1,0,1
87599,27,5,1,0
87600,30,4,0,1
87601,52,3,1,0
87603,33,4,1,0
87605,54,3,0,1
87606,52,3,0,1
87607,68,3,1,0
87608,53,5,1,0
87623,43,5,1,0
87626,63,1,1,0
87627,80,1,1,0
87628,80,3,1,0
87630,54,5,1,0
87632,38,2,0,1
87633,46,5,0,1
87634,30,5,0,1
87636,42,4,0,1
87637,55,1,1,0
87638,52,1,0,1
87639,65,4,1,0
87640,37,3,0,1
87641,54,5,0,1
87645,42,2,0,1
87646,80,1,0,1
87648,39,5,0,1
87649,44,2,1,0
87652,80,2,0,1
87653,37,1,0,1
87655,57,3,1,0
87657,22,1,1,0
87661,56,3,0,1
87663,50,4,1,0
87664,34,4,0,1
87665,44,2,0,1
87667,32,5,0,1
87668,37,3,0,1
87669,49,5,0,1
87671,52,3,1,0
87672,37,2,1,0
87673,68,2,1,0
87677,80,4,0,1
87684,44,5,1,0
87688,75,3,1,0
87690,55,1,1,0
87691,80,5,1,0
87692,60,4,1,0
87693,52,4,1,0
87694,25,5,0,1
87696,66,2,0,1
87697,37,4,0,1
87699,20,4,1,0
87703,77,1,1,0
87706,80,3,0,1
87707,27,5,0,1
87710,62,5,1,0
87711,46,5,0,1
87712,33,3,0,1
87717,59,4,1,0
87719,36,4,0,1
87720,27,3,0,1
87721,45,4,0,1
87727,80,3,0,1
87729,22,3,1,0
87733,39,5,0,1
87734,77,5,0,1
87736,61,4,1,0
87741,26,5,0,1
87742,41,4,0,1
87746,69,4,0,1
87748,70,5,1,0
87749,78,4,0,1
87750,66,4,1,0
87756,57,4,0,1
87757,49,4,1,0
87758,53,4,1,0
87761,80,2,0,1
87762,51,2,1,0
87766,78,3,0,1
87769,37,3,0,1
87770,68,4,1,0
87772,36,2,0,1
87773,53,3,1,0
87774,24,3,1,0
87776,48,1,0,1
87777,67,1,0,1
87778,56,4,0,1
87779,28,4,1,0
87780,27,5,0,1
87781,80,5,1,0
87783,59,4,0,1
87784,80,5,0,1
87788,44,5,0,1
87790,24,4,0,1
87791,53,4,1,0
87795,78,1,0,1
87797,30,5,0,1
87798,36,1,1,0
87799,48,5,0,1
87800,36,1,0,1
87801,42,2,1,0
87802,27,5,0,1
87803,62,2,1,0
87805,48,5,1,0
87806,53,5,0,1
87808,35,5,0,1
87809,74,5,1,0
87814,20,3,0,1
87816,48,4,1,0
87818,66,1,0,1
87819,37,3,1,0
87821,20,4,0,1
87824,54,4,0,1
87827,27,3,1,0
87829,23,5,1,0
87830,44,4,1,0
87832,61,3,1,0
87833,47,1,1,0
87839,62,3,0,1
87840,80,5,1,0
87841,50,4,0,1
87842,66,1,0,1
87843,66,1,1,0
87844,49,3,1,0
87845,28,5,0,1
87848,73,4,0,1
87849,24,4,1,0
87850,28,4,0,1
87851,72,3,1,0
87852,48,5,0,1
87853,36,1,1,0
87856,23,2,1,0
87857,46,5,1,0
87859,56,3,0,1
87870,55,1,0,1
87871,52,1,1,0
87872,47,3,1,0
87873,70,5,1,0
87874,46,3,0,1
87875,27,5,1,0
87880,77,4,0,1
87882,32,5,0,1
87884,80,3,0,1
87885,25,4,1,0
87886,28,4,1,0
87887,79,1,1,0
87890,54,1,1,0
87891,42,3,0,1
87892,29,4,0,1
87895,37,1,0,1
87896,32,3,0,1
87897,50,5,1,0
87898,68,5,1,0
87901,38,3,0,1
87903,54,2,1,0
87904,80,3,1,0
87905,42,2,0,1
87906,22,4,0,1
87909,49,3,1,0
87910,50,4,0,1
87913,26,2,0,1
87914,36,5,0,1
87916,35,1,1,0
87918,33,4,0,1
87919,71,5,1,0
87920,75,1,0,1
87921,59,5,1,0
87922,61,3,1,0
87923,50,1,1,0
87925,33,5,0,1
87930,27,5,1,0
87934,25,4,1,0
87937,52,5,0,1
87939,36,5,0,1
87940,80,1,1,0
87942,32,3,0,1
87943,30,2,1,0
87944,55,2,1,0
87945,36,4,1,0
87946,48,1,1,0
87947,34,5,1,0
87948,21,3,1,0
87950,36,1,1,0
87951,70,5,1,0
87953,80,3,0,1
87954,33,2,1,0
87956,57,2,1,0
87957,48,3,0,1
87959,49,5,1,0
87961,44,1,0,1
87962,61,4,1,0
87964,21,4,1,0
87965,34,5,0,1
87966,27,4,1,0
87969,38,5,0,1
87971,34,2,1,0
87974,32,4,1,0
87975,70,4,1,0
87977,80,3,1,0
87982,23,2,0,1
87983,53,3,0,1
87984,61,3,0,1
87985,66,4,1,0
87986,72,5,1,0
87987,70,1,1,0
87988,38,4,1,0
87990,66,5,0,1
87994,37,5,0,1
87995,54,4,0,1
87997,25,2,1,0
87998,80,3,0,1
88000,43,2,0,1
88001,63,2,1,0
88002,67,5,1,0
88003,66,1,1,0
88005,21,3,0,1
88010,80,3,1,0
88011,64,5,0,1
88018,48,5,1,0
88019,73,3,1,0
88020,70,5,1,0
88021,60,1,1,0
88022,60,4,0,1
88025,43,4,0,1
88027,20,3,0,1
88029,70,1,1,0
88030,27,1,1,0
88031,32,4,1,0
88034,63,3,0,1
88040,41,5,1,0
88042,67,3,0,1
88045,32,4,1,0
88046,51,3,0,1
88047,29,3,0,1
88048,31,5,0,1
88049,20,4,0,1
88050,58,3,0,1
88051,35,5,1,0
88054,62,4,1,0
88055,26,5,0,1
88056,33,4,0,1
88058,41,3,0,1
88060,23,4,0,1
88063,71,3,1,0
88064,35,2,1,0
88065,26,5,0,1
88069,79,1,1,0
88071,20,4,0,1
88072,31,4,0,1
88075,41,2,1,0
88077,24,4,0,1
88081,36,5,0,1
88082,44,4,0,1
88083,46,5,0,1
88086,31,2,1,0
88087,29,1,0,1
88089,41,2,0,1
88090,54,3,1,0
88092,40,1,1,0
88094,74,2,0,1
88096,68,3,1,0
88097,75,3,0,1
88098,80,5,0,1
88099,42,3,0,1
88100,52,5,1,0
88102,62,2,1,0
88103,68,1,1,0
88104,61,3,0,1
88106,20,4,1,0
88108,80,3,0,1
88110,32,4,0,1
88111,65,4,0,1
88112,35,4,1,0
88113,64,1,1,0
88114,57,4,1,0
88115,42,3,0,1
88116,41,5,0,1
88119,67,5,0,1
88120,54,3,1,0
88123,26,5,0,1
88125,61,3,1,0
88126,45,4,1,0
88128,57,2,0,1
88131,39,3,1,0
88132,42,5,1,0
88133,34,3,1,0
88134,80,4,1,0
88136,31,4,1,0
88137,66,2,0,1
88138,44,5,0,1
88143,66,2,1,0
88144,68,3,1,0
88145,75,3,0,1
88146,45,5,1,0
88147,27,4,0,1
88148,68,1,0,1
88149,69,5,0,1
88151,67,1,1,0
88153,80,1,0,1
88154,25,4,1,0
88156,28,4,1,0
88157,29,5,1,0
88158,51,3,1,0
88159,27,4,0,1
88161,63,2,0,1
88164,45,4,0,1
88167,38,2,0,1
88169,29,4,1,0
88170,80,3,1,0
88172,80,4,1,0
88173,64,2,1,0
88174,55,4,0,1
88175,68,3,1,0
88178,29,2,1,0
88181,39,3,1,0
88182,38,4,0,1
88184,23,3,0,1
88185,42,1,0,1
88186,31,4,1,0
88188,51,1,1,0
88191,68,4,1,0
88192,20,2,1,0
88194,80,4,1,0
88196,43,5,0,1
88197,80,4,0,1
88198,63,1,1,0
88199,29,3,0,1
88200,28,4,1,0
88203,64,3,1,0
88205,23,3,0,1
88206,65,2,0,1
88208,71,5,1,0
88209,22,3,1,0
88210,36,4,1,0
88211,44,3,0,1
88215,22,3,0,1
88216,28,2,0,1
88217,51,1,1,0
88218,54,4,1,0
88222,44,3,1,0
88224,48,4,1,0
88227,20,3,1,0
88228,25,4,1,0
88229,80,3,1,0
88230,42,4,0,1
88231,62,4,0,1
88232,65,4,1,0
88233,51,2,1,0
88238,48,5,1,0
88240,80,3,0,1
88241,54,1,0,1
88243,60,2,0,1
88244,57,4,0,1
88249,43,4,0,1
88253,61,3,1,0
88255,59,2,1,0
88256,62,4,0,1
88257,31,1,0,1
88258,64,1,0,1
88260,51,4,0,1
88261,31,3,0,1
88262,41,5,0,1
88264,63,5,0,1
88267,26,5,1,0
88272,43,4,0,1
88274,73,3,1,0
88282,26,5,1,0
88285,80,4,0,1
88286,52,5,0,1
88287,60,3,1,0
88289,73,5,0,1
88291,76,2,1,0
88292,56,4,0,1
88293,41,5,0,1
88294,36,2,1,0
88297,40,5,0,1
88298,63,4,0,1
88301,38,4,1,0
88302,44,4,0,1
88303,65,5,1,0
88304,65,2,0,1
88306,41,2,1,0
88307,57,4,0,1
88309,36,1,1,0
88310,23,5,1,0
88314,80,5,0,1
88315,28,4,0,1
88317,29,4,1,0
88318,23,5,0,1
88319,67,5,1,0
88320,61,5,1,0
88321,80,4,0,1
88322,60,3,1,0
88327,51,1,1,0
88328,46,5,0,1
88329,73,4,1,0
88330,62,1,1,0
88332,23,3,0,1
88333,43,4,0,1
88334,39,4,0,1
88335,33,3,0,1
88336,28,4,0,1
88337,49,3,1,0
88338,70,4,1,0
88339,43,4,0,1
88342,45,1,1,0
88343,35,5,1,0
88344,80,3,0,1
88346,74,4,1,0
88348,26,3,0,1
88350,45,3,1,0
88351,41,4,0,1
88352,27,1,0,1
88353,34,1,1,0
88355,69,5,1,0
88360,20,3,0,1
88361,36,3,0,1
88365,36,4,1,0
88366,42,1,0,1
88367,64,3,0,1
88368,51,5,0,1
88369,73,3,0,1
88370,34,3,1,0
88375,25,3,1,0
88376,71,3,0,1
88377,30,3,0,1
88380,41,4,0,1
88384,37,4,0,1
88385,43,5,0,1
88386,38,4,0,1
88388,55,5,1,0
88389,68,4,0,1
88392,42,1,0,1
88393,60,4,0,1
88395,65,5,0,1
88396,48,2,0,1
88398,76,1,1,0
88399,34,3,1,0
88400,58,5,0,1
88401,73,5,0,1
88402,47,5,0,1
88404,70,4,1,0
88406,80,5,1,0
88407,44,5,0,1
88411,22,3,1,0
88412,34,4,0,1
88413,62,1,1,0
88414,25,4,0,1
88417,59,5,1,0
88418,77,3,0,1
88421,80,1,0,1
88422,62,4,1,0
88425,45,3,1,0
88426,66,5,1,0
88427,30,2,1,0
88428,47,2,1,0
88429,51,4,1,0
88430,63,4,1,0
88431,64,4,0,1
88432,33,5,1,0
88433,22,3,0,1
88434,80,4,0,1
88436,80,2,0,1
88438,61,5,1,0
88439,47,5,0,1
88440,39,3,0,1
88441,76,1,1,0
88445,31,5,0,1
88448,80,2,0,1
88450,49,3,1,0
88451,34,1,0,1
88453,59,4,0,1
88455,58,5,1,0
88459,38,1,1,0
88460,46,3,0,1
88461,27,5,1,0
88462,51,2,0,1
88464,38,5,1,0
88468,77,5,1,0
88469,33,4,1,0
88472,27,4,0,1
88476,35,1,0,1
88477,47,4,1,0
88479,80,2,0,1
88480,22,4,0,1
88481,58,5,0,1
88482,72,2,0,1
88483,78,1,0,1
88485,40,1,0,1
88487,50,5,0,1
88488,66,1,0,1
88489,22,4,0,1
88496,37,4,0,1
88497,42,4,0,1
88501,31,4,1,0
88503,48,2,0,1
88504,22,2,0,1
88507,32,1,0,1
88509,32,1,1,0
88513,80,3,0,1
88514,62,3,0,1
88515,54,3,1,0
88516,71,5,1,0
88518,56,3,0,1
88524,24,4,1,0
88525,33,2,1,0
88526,68,5,0,1
88527,80,3,0,1
88528,30,4,0,1
88529,35,3,0,1
88530,49,3,0,1
88531,40,3,0,1
88533,34,4,0,1
88536,35,4,0,1
88537,45,2,1,0
88538,66,4,0,1
88540,22,2,0,1
88542,28,5,0,1
88543,22,3,1,0
88544,67,3,1,0
88545,46,3,1,0
88547,26,2,1,0
88549,46,5,1,0
88551,52,1,1,0
88552,42,5,0,1
88553,29,4,0,1
88556,80,5,1,0
88559,43,4,1,0
88561,45,2,1,0
88562,44,4,0,1
88565,46,4,0,1
88566,60,2,0,1
88568,23,1,0,1
88570,29,4,0,1
88572,34,3,0,1
88574,29,5,1,0
88575,48,4,1,0
88576,33,4,1,0
88578,33,5,0,1
88580,27,4,0,1
88583,31,4,0,1
88584,57,3,1,0
88585,48,2,1,0
88588,50,3,0,1
88589,37,4,0,1
88590,45,1,1,0
88591,38,4,0,1
88592,41,5,1,0
88593,73,4,0,1
88598,75,4,1,0
88599,80,4,1,0
88600,59,4,1,0
88601,24,3,0,1
88602,23,4,1,0
88604,38,5,1,0
88605,37,3,0,1
88606,66,4,1,0
88607,21,4,0,1
88608,28,1,0,1
88609,67,4,1,0
88612,77,4,1,0
88613,58,4,0,1
88614,35,4,0,1
88615,79,3,0,1
88618,27,2,1,0
88619,64,1,0,1
88621,40,4,0,1
88622,48,3,0,1
88623,29,3,0,1
88625,33,4,0,1
88626,68,4,0,1
88627,30,4,0,1
88628,68,1,0,1
88629,70,2,0,1
88630,32,5,1,0
88631,23,5,0,1
88632,42,5,0,1
88633,30,5,1,0
88634,59,2,1,0
88637,49,5,1,0
88638,46,3,1,0
88640,58,2,1,0
88641,55,5,0,1
88642,63,1,0,1
88643,33,4,1,0
88645,70,4,0,1
88646,56,4,0,1
88647,59,5,0,1
88650,80,1,0,1
88651,52,4,0,1
88653,31,5,0,1
88654,61,1,0,1
88655,41,4,1,0
88657,62,1,0,1
88658,48,5,1,0
88659,63,5,1,0
88660,54,4,1,0
88661,40,5,1,0
88664,51,1,1,0
88665,79,1,0,1
88666,28,4,0,1
88667,42,5,1,0
88668,68,2,0,1
88673,26,5,0,1
88674,27,2,0,1
88676,80,1,0,1
88677,31,4,0,1
88678,75,3,1,0
88680,38,4,0,1
88684,28,3,0,1
88686,54,4,0,1
88689,41,2,0,1
88691,26,5,1,0
88692,71,4,1,0
88695,35,1,1,0
88696,47,5,0,1
88697,47,4,1,0
88699,42,1,0,1
88700,21,3,0,1
88702,20,3,0,1
88703,47,4,0,1
88704,29,4,0,1
88706,61,3,1,0
88707,23,2,0,1
88708,49,1,0,1
88709,25,5,0,1
88713,51,4,0,1
88714,60,3,1,0
88717,34,5,0,1
88718,36,5,1,0
88719,61,1,1,0
88720,28,3,0,1
88721,42,5,0,1
88722,80,2,0,1
88723,80,4,0,1
88724,60,2,0,1
88725,31,3,1,0
88728,52,4,0,1
88729,69,4,0,1
88731,50,4,1,0
88732,22,4,1,0
88733,50,4,0,1
88738,58,5,0,1
88740,66,5,1,0
88741,55,5,1,0
88742,24,3,1,0
88743,65,5,1,0
88744,27,2,0,1
88747,74,3,0,1
88748,38,4,0,1
88755,37,4,1,0
88757,54,4,0,1
88758,63,3,0,1
88759,80,4,0,1
88761,58,4,0,1
88763,27,4,1,0
88764,69,5,1,0
88766,48,5,0,1
88767,66,4,0,1
88769,59,1,1,0
88770,53,5,1,0
88775,45,3,1,0
88776,42,1,0,1
88780,69,3,1,0
88781,41,3,1,0
88786,43,3,0,1
88787,70,5,0,1
88789,76,5,1,0
88790,31,5,0,1
88791,66,5,1,0
88793,21,4,1,0
88795,30,2,0,1
88796,64,4,0,1
88797,69,3,0,1
88798,43,3,0,1
88799,21,4,0,1
88803,32,4,0,1
88804,55,3,1,0
88805,30,5,1,0
88806,66,4,1,0
88809,32,5,1,0
88814,30,5,1,0
88816,47,2,0,1
88818,28,3,0,1
88823,68,3,0,1
88827,67,4,1,0
88829,41,5,0,1
88830,45,1,0,1
88833,28,5,0,1
88834,62,4,0,1
88835,28,5,0,1
88836,70,3,0,1
88838,67,4,1,0
88840,20,4,0,1
88841,38,1,1,0
88842,26,5,0,1
88843,28,1,0,1
88845,62,5,0,1
88846,32,3,1,0
88847,60,1,0,1
88848,56,5,0,1
88851,54,3,0,1
88854,51,4,0,1
88855,64,1,1,0
88856,32,1,1,0
88857,71,5,0,1
88859,50,4,1,0
88862,51,4,0,1
88864,53,5,1,0
88867,28,5,0,1
88868,38,2,0,1
88871,61,3,1,0
88874,64,4,1,0
88875,60,3,0,1
88877,53,1,1,0
88878,20,4,1,0
88879,32,3,0,1
88881,54,4,0,1
88883,72,5,1,0
88884,24,4,1,0
88885,54,3,1,0
88887,40,4,1,0
88888,69,5,0,1
88890,21,1,0,1
88891,36,4,0,1
88892,27,3,0,1
88894,21,2,1,0
88895,73,1,0,1
88896,23,5,1,0
88897,31,3,1,0
88898,30,3,1,0
88900,49,4,0,1
88901,33,4,1,0
88902,68,4,1,0
88903,22,5,0,1
88906,29,4,1,0
88907,44,4,0,1
88908,54,3,0,1
88910,29,5,0,1
88911,34,5,1,0
88912,27,3,1,0
88914,25,5,1,0
88915,37,3,1,0
88916,70,4,0,1
88919,68,4,0,1
88920,33,5,0,1
88924,34,5,1,0
88925,69,4,1,0
88926,70,5,1,0
88927,50,1,1,0
88930,24,5,1,0
88932,38,4,0,1
88933,41,4,0,1
88934,80,5,1,0
88935,80,3,1,0
88937,48,4,0,1
88938,53,3,0,1
88940,31,5,1,0
88942,57,3,1,0
88943,43,1,1,0
88944,20,4,0,1
88945,30,4,1,0
88947,66,4,0,1
88949,38,5,0,1
88950,43,5,0,1
88951,20,4,0,1
88952,60,5,1,0
88956,43,2,1,0
88957,41,4,0,1
88960,53,4,1,0
88961,54,2,1,0
88965,22,4,1,0
88968,36,5,1,0
88970,23,5,0,1
88974,22,4,1,0
88976,46,5,0,1
88979,51,5,0,1
88981,35,3,1,0
88982,59,5,0,1
88983,29,2,1,0
88984,58,1,0,1
88985,44,5,1,0
88986,22,5,0,1
88990,52,2,0,1
88991,65,4,0,1
88992,27,5,0,1
88994,32,3,1,0
88996,33,4,1,0
89000,69,4,0,1
89003,52,4,1,0
89005,43,2,1,0
89006,50,2,1,0
89009,71,3,0,1
89012,24,4,0,1
89013,54,4,0,1
89014,51,5,0,1
89015,80,4,1,0
89019,36,3,1,0
89020,57,4,0,1
89022,76,1,1,0
89025,48,1,0,1
89026,36,5,0,1
89028,54,4,0,1
89031,41,4,0,1
89034,69,3,0,1
89035,80,2,1,0
